z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m]
4.0,16.8803,0.1545,0.04805,DP,20.0,0.118125,0.1575,11.0,2.48,50.0,28.0
4.5,16.9861,0.1415,0.05895,DP,26.0,0.11375,0.1516666666666666,26.5,2.48,50.0,28.0
5.0,11.3306,0.0974,0.07135,DP,32.0,0.109375,0.1458333333333333,42.0,2.48,50.0,28.0
5.5,5.4075,0.0609,0.07475,DP,42.0,0.11375,0.1516666666666666,64.5,2.48,50.0,28.0
6.0,9.081271428571428,0.08737142857142857,0.06594285714285714,DP,52.0,0.118125,0.1575,87.0,2.48,50.0,28.0
6.5,10.0614,0.1,0.0662,DP,40.0,0.131875,0.1758333333333333,106.0,2.48,50.0,28.0
7.0,11.9203,0.1212,0.0764,DP,28.0,0.145625,0.1941666666666667,125.0,2.48,50.0,28.0
7.5,27.3078,0.2097,0.0868,DP,44.0,0.14125,0.1883333333333334,148.0,2.48,50.0,28.0
8.0,45.509576,0.337616,0.093974,DP,60.0,0.136875,0.1825,171.0,2.48,50.0,28.0
8.5,47.18200933333333,0.3423826666666667,0.096124,DP,68.0,0.1678125,0.22375,213.5,2.48,50.0,28.0
9.0,48.85444266666666,0.3471493333333333,0.098274,DP,76.0,0.19875,0.265,256.0,2.48,50.0,28.0
9.5,55.3928,0.4151,0.10985,DP,76.0,0.2275,0.3033333333333333,296.0,2.48,50.0,28.0
10.0,45.25227142857147,0.4073214285714289,0.1313414285714286,DP,76.0,0.25625,0.3416666666666667,336.0,2.48,50.0,28.0
10.5,20.12691428571426,0.1638392857142855,0.1087342857142857,DP,68.0,0.296875,0.3958333333333334,366.0,2.48,50.0,28.0
11.0,5.9508,0.0999,0.11275,DP,60.0,0.3375,0.45,396.0,2.48,50.0,28.0
11.5,16.60746206896551,0.1065758620689655,0.117875,DP,56.0,0.3365625,0.44875,422.0,2.48,50.0,28.0
12.0,22.4713,0.1492,0.123,DP,52.0,0.335625,0.4475,448.0,2.48,50.0,28.0
12.5,36.1638,0.2175,0.128125,DP,60.0,0.331875,0.4425,478.5,2.48,50.0,28.0
13.0,32.86242800000002,0.2386280000000001,0.13325,DP,68.0,0.328125,0.4375,509.0,2.48,50.0,28.0
13.5,16.3491,0.1357,0.138375,DP,68.0,0.363125,0.4841666666666667,544.5,2.48,50.0,28.0
14.0,15.3631,0.1619,0.1435,DP,68.0,0.398125,0.5308333333333334,580.0,2.48,50.0,28.0
14.5,23.25876666666667,0.1944,0.1400316666666667,DP,66.0,0.414375,0.5525,612.0,2.48,50.0,28.0
15.0,19.3518,0.1718,0.126525,DP,64.0,0.430625,0.5741666666666667,644.0,2.48,50.0,28.0
15.5,22.7199,0.2135,0.149225,DP,66.0,0.43125,0.575,676.5,2.48,50.0,28.0
16.0,35.7231,0.3055,0.159025,DP,68.0,0.431875,0.5758333333333333,709.0,2.48,50.0,28.0
16.5,31.8392,0.2792,0.172025,DP,70.0,0.4396875,0.5862499999999999,745.5,2.48,50.0,28.0
17.0,30.645,0.2421,0.151525,DP,72.0,0.4475,0.5966666666666667,782.0,2.48,50.0,28.0
17.5,31.75446666666667,0.2718333333333333,0.1562083333333333,DP,74.0,0.4584375,0.6112500000000001,821.0,2.48,50.0,28.0
18.0,15.5508,0.2359,0.106675,DP,76.0,0.469375,0.6258333333333334,860.0,2.48,50.0,28.0
18.5,27.3655,0.2796,0.145275,DP,76.0,0.480625,0.6408333333333334,898.0,2.48,50.0,28.0
19.0,27.0332,0.2661,0.08207500000000001,DP,76.0,0.491875,0.6558333333333334,936.0,2.48,50.0,28.0
19.5,38.9057,0.3794,0.225475,DP,78.0,0.4790625,0.63875,973.5,2.48,50.0,28.0
20.0,41.2261,0.3893,0.140975,DP,80.0,0.46625,0.6216666666666667,1011.0,2.48,50.0,28.0
20.5,41.011096875,0.3231140625,0.156980078125,DP,78.0,0.4884375,0.65125,1048.5,2.48,50.0,28.0
21.0,39.32305,0.269325,0.15318125,DP,76.0,0.510625,0.6808333333333333,1086.0,2.48,50.0,28.0
21.5,50.21226666666666,0.4974357142857143,0.0833959523809523,DP,76.0,0.5159374999999999,0.6879166666666666,1123.0,2.48,50.0,28.0
22.0,52.35643333333334,0.5508285714285713,0.1720447619047619,DP,76.0,0.52125,0.695,1160.0,2.48,50.0,28.0
22.5,57.703,0.6284,0.230625,DP,76.0,0.5225,0.6966666666666667,1197.5,2.48,50.0,28.0
23.0,53.9452,0.6794,0.23575,DP,76.0,0.52375,0.6983333333333334,1235.0,2.48,50.0,28.0
23.5,57.02334,0.7488800000000001,0.240875,DP,74.0,0.5215625,0.6954166666666667,1272.0,2.48,50.0,28.0
24.0,50.9747,0.6438,0.246,DP,72.0,0.519375,0.6925,1309.0,2.48,50.0,28.0
24.5,54.3493,0.7309,0.251125,DP,76.0,0.5215625,0.6954166666666667,1348.0,2.48,50.0,28.0
25.0,56.67756666666666,0.7661,0.25625,DP,80.0,0.52375,0.6983333333333334,1387.0,2.48,50.0,28.0
25.5,57.7228,0.7712,0.261375,DP,82.0,0.5262500000000001,0.7016666666666667,1429.0,2.48,50.0,28.0
26.0,40.7064,0.5732,0.2665,DP,84.0,0.52875,0.705,1471.0,2.48,50.0,28.0
26.5,52.34231304347826,0.7081521739130436,0.271625,DP,86.0,0.5265625,0.7020833333333334,1515.0,2.48,50.0,28.0
27.0,65.382,1.1163,0.27675,DP,88.0,0.524375,0.6991666666666667,1559.0,2.48,50.0,28.0
27.5,66.05,0.9169,0.281875,DP,,,,,2.48,50.0,28.0
28.0,60.23003333333333,0.8840666666666667,0.287,DP,,,,,2.48,50.0,28.0
28.5,67.1926,0.9461,0.292125,DP,,,,,,,
29.0,82.8251,0.9139,0.29725,DP,,,,,,,
29.5,77.32727692307694,0.8746615384615386,0.302375,DP,,,,,,,
30.0,82.8436,0.7117,0.3075,DP,,,,,,,
30.5,64.5277,0.5319,0.312625,DP,,,,,,,
31.0,69.88765714285714,0.6245428571428567,0.31775,DP,,,,,,,
31.5,69.6898,0.813,0.322875,DP,,,,,,,
32.0,84.6602,1.4623,0.328,DP,,,,,,,
32.5,83.35934920634922,1.329112698412699,0.333125,DP,,,,,,,
33.0,77.12724603174604,1.130263492063492,0.33825,DP,,,,,,,
33.5,75.481,0.9421,0.343375,DP,,,,,,,
34.0,65.8577,1.0023,0.3485,DP,,,,,,,
34.5,73.01566521739132,0.9980869565217393,0.353625,DP,,,,,,,
35.0,92.56484545454556,1.275936363636365,0.35875,DP,,,,,,,
35.5,95.4878,1.2932,0.363875,DP,,,,,,,
36.0,51.7716,0.689,0.369,DP,,,,,,,
36.5,49.42310000000019,0.6255333333333364,0.374125,DP,,,,,,,
37.0,41.4005,0.4269,0.37925,DP,,,,,,,
37.5,61.2791,0.8549,0.384375,DP,,,,,,,
38.0,72.91747272727281,0.991472727272729,0.3895,DP,,,,,,,
38.5,68.7887,0.8952,0.394625,DP,,,,,,,
39.0,66.3063,0.9283,0.39975,DP,,,,,,,
0.5,1.9754,0.02,0.0058,AK,,,,,2.48,55.0,25.0
1.0,5.7411,0.0468,0.0119,AK,,,,,2.48,55.0,25.0
1.5,11.4221,0.083,0.0191,AK,,,,,2.48,55.0,25.0
2.0,15.2995,0.1245,0.0317,AK,,,,,2.48,55.0,25.0
2.5,16.285,0.1293,0.0386,AK,,,,,2.48,55.0,25.0
3.0,15.18884117647059,0.1173294117647059,0.04537352941176471,AK,,,,,2.48,55.0,25.0
3.5,18.6767,0.146,0.04725,AK,,,,,2.48,55.0,25.0
4.0,23.1269,0.1879,0.05975,AK,8.0,0.159375,0.2125,6.0,2.48,55.0,25.0
4.5,18.0063,0.1674,0.07085,AK,10.0,0.1599041666666666,0.2132083333333333,9.5,2.48,55.0,25.0
5.0,17.5609,0.1536,0.08015,AK,12.0,0.1604333333333333,0.2139166666666666,13.0,2.48,55.0,25.0
5.5,17.4383,0.1644,0.08885,AK,8.0,0.1508416666666667,0.2011249999999999,16.5,2.48,55.0,25.0
6.0,17.6689,0.1496333333333333,0.08496666666666666,AK,4.0,0.14125,0.1883333333333333,20.0,2.48,55.0,25.0
6.5,18.419,0.1431,0.0732,AK,4.0,0.148125,0.1975,22.0,2.48,55.0,25.0
7.0,22.7821,0.1859,0.0851,AK,4.0,0.155,0.2066666666666667,24.0,2.48,55.0,25.0
7.5,22.9579,0.1911,0.098,AK,10.0,0.149,0.1986666666666667,29.0,2.48,55.0,25.0
8.0,25.1064,0.1935,0.1064,AK,16.0,0.143,0.1906666666666667,34.0,2.48,55.0,25.0
8.5,27.4112,0.2033,0.113,AK,36.0,0.1437166666666667,0.191625,51.5,2.48,55.0,25.0
9.0,30.27325148514852,0.1882009900990099,0.113600495049505,AK,56.0,0.1444333333333333,0.1925833333333333,69.0,2.48,55.0,25.0
9.5,28.8628801980198,0.1829534653465347,0.1166017326732673,AK,72.0,0.1514333333333333,0.2019166666666666,108.0,2.48,55.0,25.0
10.0,27.45250891089109,0.1777059405940594,0.1196029702970297,AK,88.0,0.1584333333333333,0.21125,147.0,2.48,55.0,25.0
10.5,26.04213762376238,0.1724584158415842,0.1226042079207921,AK,96.0,0.1836208333333333,0.2448333333333333,194.0,2.48,55.0,25.0
11.0,25.147,0.1747,0.127425,AK,104.0,0.2088083333333333,0.2784166666666667,241.0,2.48,55.0,25.0
11.5,20.6975,0.1447,0.147125,AK,120.0,0.2153083333333334,0.2870833333333334,307.0,2.48,55.0,25.0
12.0,21.9557,0.1734,0.151225,AK,136.0,0.2218083333333334,0.29575,373.0,2.48,55.0,25.0
12.5,13.5376,0.1136,0.162525,AK,106.0,0.3044958333333334,0.406,418.0,2.48,55.0,25.0
13.0,27.43912173913043,0.2533869565217391,0.1737456521739131,AK,76.0,0.3871833333333333,0.51625,463.0,2.48,55.0,25.0
13.5,36.2017304347826,0.2813217391304348,0.1553489130434783,AK,78.0,0.4078083333333333,0.54375,506.0,2.48,55.0,25.0
14.0,34.7276,0.2742,0.157475,AK,80.0,0.4284333333333333,0.57125,549.0,2.48,55.0,25.0
14.5,61.92254615384616,0.7111282051282053,0.09777987179487184,AK,84.0,0.4552791666666667,0.6070416666666667,588.0,2.48,55.0,25.0
15.0,53.3559,0.7399,0.15375,AK,88.0,0.482125,0.6428333333333334,627.0,2.48,55.0,25.0
15.5,16.5855,0.1936,0.158875,AK,84.0,0.5074375,0.6765833333333333,669.5,2.48,55.0,25.0
16.0,51.24304347826086,1.080230434782608,0.164,AK,80.0,0.53275,0.7103333333333333,712.0,2.48,55.0,25.0
16.5,36.4078,0.7033,0.169125,AK,84.0,0.5246583333333332,0.6995416666666666,753.0,2.48,55.0,25.0
17.0,66.3988,1.0343,0.17425,AK,88.0,0.5165666666666666,0.68875,794.0,2.48,55.0,25.0
17.5,58.82457692307693,0.8607384615384618,0.179375,AK,90.0,0.5139416666666667,0.6852499999999999,838.0,2.48,55.0,25.0
18.0,52.2912,0.792,0.1845,AK,92.0,0.5113166666666668,0.68175,882.0,2.48,55.0,25.0
18.5,51.9674,0.7967,0.189625,AK,84.0,0.5421875,0.7229166666666667,923.0,2.48,55.0,25.0
19.0,48.65995652173913,0.7224478260869565,0.19475,AK,76.0,0.5730583333333333,0.7640833333333333,964.0,2.48,55.0,25.0
19.5,49.7208,0.7046,0.199875,AK,82.0,0.5655,0.754,1002.5,2.48,55.0,25.0
20.0,55.5258,0.8024,0.205,AK,88.0,0.5579416666666667,0.7439166666666667,1041.0,2.48,55.0,25.0
20.5,42.486766,0.6336860000000001,0.210125,AK,90.0,0.5646291666666667,0.7528333333333334,1085.0,2.48,55.0,25.0
21.0,39.798616,0.5525360000000001,0.21525,AK,92.0,0.5713166666666667,0.76175,1129.0,2.48,55.0,25.0
21.5,39.6735,0.5412,0.220375,AK,94.0,0.5789083333333334,0.7718750000000001,1175.0,2.48,55.0,25.0
22.0,40.4112,0.5683,0.2255,AK,96.0,0.5864999999999999,0.782,1221.0,2.48,55.0,25.0
22.5,41.3228,0.5755,0.230625,AK,96.0,0.5909083333333334,0.787875,1268.5,2.48,55.0,25.0
23.0,44.3937,0.6193,0.23575,AK,96.0,0.5953166666666667,0.79375,1316.0,2.48,55.0,25.0
23.5,49.0048,0.7858,0.240875,AK,98.0,0.5984708333333334,0.7979583333333333,1364.0,2.48,55.0,25.0
24.0,59.65252799999999,1.058532,0.246,AK,100.0,0.6016250000000001,0.8021666666666667,1412.0,2.48,55.0,25.0
24.5,65.6292,1.3792,0.251125,AK,100.0,0.5912166666666667,0.7882916666666666,1462.0,2.48,55.0,25.0
25.0,69.8096,1.014,0.25625,AK,100.0,0.5808083333333334,0.7744166666666666,1512.0,2.48,55.0,25.0
25.5,71.27383333333333,1.058066666666667,0.261375,AK,,,,,,,
26.0,71.4743,1.1233,0.2665,AK,,,,,,,
26.5,69.2239,1.2687,0.271625,AK,,,,,,,
27.0,54.36006153846154,0.9701692307692308,0.27675,AK,,,,,,,
27.5,56.0458,0.9924,0.281875,AK,,,,,,,
28.0,54.3371,0.7896,0.287,AK,,,,,,,
28.5,52.880724,0.9408000000000001,0.292125,AK,,,,,,,
29.0,64.1039,1.1005,0.29725,AK,,,,,,,
29.5,62.8244,0.8927,0.302375,AK,,,,,,,
30.0,66.74543333333334,1.309566666666667,0.3075,AK,,,,,,,
30.5,76.2594,1.4887,0.312625,AK,,,,,,,
31.0,75.0915,1.4629,0.31775,AK,,,,,,,
31.5,68.603644,1.238972,0.322875,AK,,,,,,,
32.0,83.0076,1.3891,0.328,AK,,,,,,,
32.5,64.3502,1.1892,0.333125,AK,,,,,,,
33.0,60.73708461538459,1.094346153846153,0.33825,AK,,,,,,,
33.5,56.0366,1.0517,0.343375,AK,,,,,,,
34.0,59.8234,1.0743,0.3485,AK,,,,,,,
34.5,58.21026666666667,0.9859666666666667,0.353625,AK,,,,,,,
35.0,58.8675,1.1629,0.35875,AK,,,,,,,
35.5,65.4902,1.1564,0.363875,AK,,,,,,,
36.0,71.556872,1.430436,0.369,AK,,,,,,,
36.5,87.6949,1.7541,0.374125,AK,,,,,,,
37.0,74.3254,1.6107,0.37925,AK,,,,,,,
37.5,66.7206923076923,1.231946153846154,0.384375,AK,,,,,,,
38.0,68.3872,1.3682,0.3895,AK,,,,,,,
38.5,63.4282,1.3139,0.394625,AK,,,,,,,
39.0,74.57766666666667,1.6287,0.39975,AK,,,,,,,
39.5,80.646,1.7861,0.404875,AK,,,,,,,
40.0,80.7079,1.6155,0.41,AK,,,,,,,
0.5,0.417,0.01665,0.017,AN,,,,,2.48,55.0,30.0
1.0,0.347,0.01586,0.025,AN,,,,,2.48,55.0,30.0
1.5,3.428,0.04494,0.02,AN,,,,,2.48,55.0,30.0
2.0,4.18,0.0568,0.027,AN,,,,,2.48,55.0,30.0
2.5,3.595318181818183,0.02170636363636366,-0.05907386363636359,AN,,,,,2.48,55.0,30.0
3.0,7.165,0.07046000000000001,0.029625,AN,,,,,2.48,55.0,30.0
3.5,7.5,0.08412,0.034625,AN,,,,,2.48,55.0,30.0
4.0,12.888,0.10319,0.039625,AN,,,,,2.48,55.0,30.0
4.5,18.397,0.15487,0.044625,AN,,,,,2.48,55.0,30.0
5.0,22.52,0.19338,0.048625,AN,4.0,0.129375,0.1725,2.0,2.48,55.0,30.0
5.5,22.4095,0.03723749999999992,0.05281250000000001,AN,8.0,0.1275,0.17,8.0,2.48,55.0,30.0
6.0,25.792,0.19296,0.055375,AN,12.0,0.125625,0.1675,14.0,2.48,55.0,30.0
6.5,28.74,0.26387,0.059375,AN,12.0,0.1253125,0.1670833333333334,20.0,2.48,55.0,30.0
7.0,26.7,0.23415,0.063375,AN,12.0,0.125,0.1666666666666667,26.0,2.48,55.0,30.0
7.5,31.406,0.26166,0.068375,AN,10.0,0.16875,0.225,30.5,2.48,55.0,30.0
8.0,44.223,0.41851,0.069375,AN,8.0,0.2125,0.2833333333333333,35.0,2.48,55.0,30.0
8.5,44.83813043478261,0.01449739130434783,0.07453442028985507,AN,8.0,0.20625,0.275,39.0,2.48,55.0,30.0
9.0,37.10769565217392,0.1051060869565217,0.08178079710144927,AN,8.0,0.2,0.2666666666666667,43.0,2.48,55.0,30.0
9.5,29.37726086956523,0.1957147826086956,0.08902717391304346,AN,10.0,0.194375,0.2591666666666667,48.5,2.48,55.0,30.0
10.0,26.439,0.26528,0.095375,AN,12.0,0.18875,0.2516666666666666,54.0,2.48,55.0,30.0
10.5,28.3,0.27027,0.100375,AN,16.0,0.1984375,0.2645833333333333,64.5,2.48,55.0,30.0
11.0,33.409,0.29452,0.103375,AN,20.0,0.208125,0.2775,75.0,2.48,55.0,30.0
11.5,28.738,0.27461,0.108375,AN,22.0,0.2075,0.2766666666666667,86.0,2.48,55.0,30.0
12.0,25.405,0.17551,0.110375,AN,24.0,0.206875,0.2758333333333333,97.0,2.48,55.0,30.0
12.5,23.60300000000001,0.03939142857142832,0.1155892857142857,AN,40.0,0.2703125,0.3604166666666667,125.0,2.48,55.0,30.0
13.0,23.631,0.17232,0.124125,AN,56.0,0.33375,0.445,153.0,2.48,55.0,30.0
13.5,25.055,0.17212,0.128125,AN,62.0,0.3434375,0.4579166666666666,185.5,2.48,55.0,30.0
14.0,28.913,0.24723,0.130125,AN,68.0,0.353125,0.4708333333333333,218.0,2.48,55.0,30.0
14.5,31.163,0.26152,0.134125,AN,60.0,0.41,0.5466666666666666,243.5,2.48,55.0,30.0
15.0,27.377,0.24131,0.122125,AN,52.0,0.466875,0.6225,269.0,2.48,55.0,30.0
15.5,22.55859090909091,0.05168863636363642,0.1448636363636364,AN,68.0,0.4896874999999999,0.6529166666666667,307.5,2.48,55.0,30.0
16.0,19.569,0.17408,0.154875,AN,84.0,0.5125,0.6833333333333333,346.0,2.48,55.0,30.0
16.5,28.355,0.24515,0.157875,AN,78.0,0.5462499999999999,0.7283333333333333,381.0,2.48,55.0,30.0
17.0,27.176,0.2369,0.160875,AN,72.0,0.58,0.7733333333333333,416.0,2.48,55.0,30.0
17.5,25.685,0.22028,0.157875,AN,80.0,0.5840624999999999,0.77875,457.5,2.48,55.0,30.0
18.0,25.619,0.22763,0.166875,AN,88.0,0.588125,0.7841666666666667,499.0,2.48,55.0,30.0
18.5,25.64442857142858,0.02685857142857177,0.162375,AN,84.0,0.583125,0.7775000000000001,540.5,2.48,55.0,30.0
19.0,29.23157142857143,0.1611514285714287,0.164875,AN,80.0,0.578125,0.7708333333333334,582.0,2.48,55.0,30.0
19.5,32.81871428571428,0.2954442857142857,0.167375,AN,82.0,0.5740624999999999,0.7654166666666666,623.5,2.48,55.0,30.0
20.0,36.704,0.39861,0.152875,AN,84.0,0.57,0.76,665.0,2.48,55.0,30.0
20.5,39.459,0.42657,0.147875,AN,78.0,0.5721875,0.7629166666666667,704.0,2.48,55.0,30.0
21.0,47.423,0.52184,0.165875,AN,72.0,0.574375,0.7658333333333334,743.0,2.48,55.0,30.0
21.5,38.134,0.4233399999999999,0.180875,AN,78.0,0.5803125,0.7737499999999999,784.0,2.48,55.0,30.0
22.0,40.943,0.45223,0.163875,AN,84.0,0.58625,0.7816666666666666,825.0,2.48,55.0,30.0
22.5,40.49885714285713,0.1038571428571433,0.01280357142857173,AN,86.0,0.5890625,0.7854166666666667,866.0,2.48,55.0,30.0
23.0,27.778,0.31658,0.03562499999999999,AN,88.0,0.591875,0.7891666666666667,907.0,2.48,55.0,30.0
23.5,36.485,0.3462,-0.255375,AN,84.0,0.5790625,0.7720833333333333,947.0,2.48,55.0,30.0
24.0,49.562,0.57398,0.177625,AN,80.0,0.56625,0.755,987.0,2.48,55.0,30.0
24.5,43.831,0.4954,0.181625,AN,80.0,0.5834375,0.7779166666666666,1027.0,2.48,55.0,30.0
25.0,14.966,0.42268,0.326625,AN,80.0,0.600625,0.8008333333333333,1067.0,2.48,55.0,30.0
25.5,25.433,0.06580750000000059,-0.3159374999999999,AN,82.0,0.605,0.8066666666666666,1108.5,2.48,55.0,30.0
26.0,28.808,0.21364,-0.3266249999999999,AN,84.0,0.609375,0.8125,1150.0,2.48,55.0,30.0
26.5,29.395,0.31513,-0.3186249999999999,AN,84.0,0.6121875,0.8162499999999999,1193.0,2.48,55.0,30.0
27.0,10.699,0.38123,-0.352625,AN,84.0,0.615,0.82,1236.0,2.48,55.0,30.0
27.5,36.12,0.40388,-0.349625,AN,90.0,0.608125,0.8108333333333333,1281.5,2.48,55.0,30.0
28.0,41.202,0.37375,-0.3236249999999999,AN,96.0,0.60125,0.8016666666666666,1327.0,2.48,55.0,30.0
28.5,51.32568493150685,0.05034301369863015,-0.1114332191780822,AN,100.0,0.6015625,0.8020833333333333,1377.0,2.48,55.0,30.0
29.0,54.04657534246575,0.2076649315068492,0.04541609589041085,AN,104.0,0.601875,0.8025,1427.0,2.48,55.0,30.0
29.5,56.76746575342465,0.3649868493150683,0.2022654109589039,AN,104.0,0.5996875,0.7995833333333333,1480.0,2.48,55.0,30.0
30.0,64.195,0.62671,0.300375,AN,104.0,0.5975,0.7966666666666666,1533.0,2.48,55.0,30.0
30.5,55.98280645161291,0.2842270967741933,0.3066975806451613,AN,,,,,,,
31.0,63.17899999999999,0.4918399999999999,0.312625,AN,,,,,,,
31.5,58.505,0.34955,0.312625,AN,,,,,,,
32.0,53.90577272727275,0.6085940909090914,0.3175170454545455,AN,,,,,,,
32.5,75.718,1.01229,0.328,AN,,,,,,,
33.0,78.17699999999999,1.05072,0.328,AN,,,,,,,
33.5,73.89169565217392,0.9120786956521739,0.3333478260869565,AN,,,,,,,
34.0,74.657,1.07771,0.343375,AN,,,,,,,
34.5,68.024,0.9282299999999999,0.343375,AN,,,,,,,
35.0,69.09540909090904,0.9860418181818171,0.3482670454545455,AN,,,,,,,
35.5,62.397,0.8183699999999999,0.35875,AN,,,,,,,
36.0,73.722,0.97636,0.35875,AN,,,,,,,
36.5,70.44014285714287,0.9433742857142862,0.3631428571428571,AN,,,,,,,
37.0,64.729,0.8698600000000001,0.374125,AN,,,,,,,
37.5,55.434,0.65257,0.374125,AN,,,,,,,
38.0,60.61128571428566,0.7218485714285707,0.3785178571428571,AN,,,,,,,
38.5,78.7,1.03335,0.3895,AN,,,,,,,
39.0,69.717,0.8764799999999999,0.3895,AN,,,,,,,
0.5,1.5334,0.016,0.0073,BN,,,,,2.48,70.0,25.0
1.0,8.2921,0.0682,0.0066,BN,,,,,2.48,70.0,25.0
1.5,9.6377,0.0814,0.0157,BN,,,,,2.48,70.0,25.0
2.0,8.2846,0.084,0.0242,BN,,,,,2.48,70.0,25.0
2.5,12.4746,0.0856,0.0266,BN,,,,,2.48,70.0,25.0
3.0,11.8931724137931,0.09252068965517242,0.03390862068965517,BN,8.0,0.11375,0.1516666666666667,4.0,2.48,70.0,25.0
3.5,13.8391,0.1058,0.04065,BN,8.0,0.1140625,0.1520833333333333,7.0,2.48,70.0,25.0
4.0,17.1435,0.1437,0.04675,BN,8.0,0.114375,0.1525,10.0,2.48,70.0,25.0
4.5,18.5518,0.1603,0.05125,BN,8.0,0.1146875,0.1529166666666666,14.0,2.48,70.0,25.0
5.0,20.1873,0.1765,0.05505,BN,8.0,0.115,0.1533333333333333,18.0,2.48,70.0,25.0
5.5,24.4822,0.1663,0.05905,BN,12.0,0.129375,0.1725,26.5,2.48,70.0,25.0
6.0,18.93434285714286,0.1268857142857143,0.04888571428571428,BN,16.0,0.14375,0.1916666666666667,35.0,2.48,70.0,25.0
6.5,14.0679,0.1574,0.0675,BN,18.0,0.1753125,0.23375,43.0,2.48,70.0,25.0
7.0,36.5606,0.2012,0.0705,BN,20.0,0.206875,0.2758333333333333,51.0,2.48,70.0,25.0
7.5,41.9515,0.2259,0.068,BN,34.0,0.219375,0.2925,68.5,2.48,70.0,25.0
8.0,22.9062,0.1919,0.0642,BN,48.0,0.231875,0.3091666666666666,86.0,2.48,70.0,25.0
8.5,11.1447,0.1251,-0.1102,BN,40.0,0.264375,0.3524999999999999,104.0,2.48,70.0,25.0
9.0,23.16257894736842,0.168878947368421,-0.1382868421052633,BN,32.0,0.296875,0.3958333333333333,122.0,2.48,70.0,25.0
9.5,25.11152631578947,0.2003263157894737,-0.04575394736842114,BN,40.0,0.3015625,0.4020833333333333,143.0,2.48,70.0,25.0
10.0,27.06047368421052,0.2317736842105263,0.04677894736842098,BN,48.0,0.30625,0.4083333333333333,164.0,2.48,70.0,25.0
10.5,32.9911,0.3095,0.1048,BN,48.0,0.3334375,0.4445833333333333,187.0,2.48,70.0,25.0
11.0,28.5359,0.2038,0.06490000000000001,BN,48.0,0.360625,0.4808333333333333,210.0,2.48,70.0,25.0
11.5,29.9814,0.2038,-0.1673,BN,50.0,0.3846875,0.5129166666666667,234.5,2.48,70.0,25.0
12.0,29.7235,0.3244,-0.1134,BN,52.0,0.40875,0.545,259.0,2.48,70.0,25.0
12.5,44.9777,0.3809,0.035,BN,52.0,0.405625,0.5408333333333333,283.5,2.48,70.0,25.0
13.0,30.34527600000001,0.3364640000000001,0.09577400000000001,BN,52.0,0.4025,0.5366666666666666,308.0,2.48,70.0,25.0
13.5,27.3969,0.2274,0.08195000000000001,BN,56.0,0.4196875,0.5595833333333333,337.0,2.48,70.0,25.0
14.0,64.76087826086956,0.4250347826086956,0.1197673913043478,BN,60.0,0.436875,0.5825,366.0,2.48,70.0,25.0
14.5,56.5215304347826,0.4428246376811594,0.125745652173913,BN,60.0,0.4784375,0.6379166666666667,398.0,2.48,70.0,25.0
15.0,48.28218260869565,0.4606144927536232,0.1317239130434783,BN,60.0,0.52,0.6933333333333334,430.0,2.48,70.0,25.0
15.5,43.0501,0.4789,0.13605,BN,62.0,0.5325,0.71,462.0,2.48,70.0,25.0
16.0,49.3716,0.5076,0.13485,BN,64.0,0.545,0.7266666666666667,494.0,2.48,70.0,25.0
16.5,52.4786,0.5942,0.13385,BN,66.0,0.5587500000000001,0.745,527.0,2.48,70.0,25.0
17.0,55.95055121951219,0.5526756097560975,0.1477524390243903,BN,68.0,0.5725,0.7633333333333333,560.0,2.48,70.0,25.0
17.5,59.9146,0.5535,0.15915,BN,68.0,0.5703125,0.7604166666666666,593.5,2.48,70.0,25.0
18.0,55.3736,0.6334,0.14895,BN,68.0,0.568125,0.7575,627.0,2.48,70.0,25.0
18.5,54.0965,0.6435,0.15065,BN,70.0,0.5765625,0.76875,662.5,2.48,70.0,25.0
19.0,55.25933666666666,0.6225233333333333,0.164126,BN,72.0,0.585,0.78,698.0,2.48,70.0,25.0
19.5,56.63456583333333,0.6251691666666667,0.175851,BN,72.0,0.58875,0.785,734.5,2.48,70.0,25.0
20.0,58.009795,0.627815,0.187576,BN,72.0,0.5925,0.79,771.0,2.48,70.0,25.0
20.5,59.38502416666666,0.6304608333333334,0.199301,BN,72.0,0.603125,0.8041666666666667,808.5,2.48,70.0,25.0
21.0,60.76025333333333,0.6331066666666667,0.211026,BN,72.0,0.61375,0.8183333333333334,846.0,2.48,70.0,25.0
21.5,64.2929,0.733,0.220375,BN,76.0,0.605,0.8066666666666666,885.0,2.48,70.0,25.0
22.0,75.3078,1.0544,0.2255,BN,80.0,0.59625,0.795,924.0,2.48,70.0,25.0
22.5,72.37452,1.002104,0.230625,BN,84.0,0.5990625,0.7987500000000001,966.5,2.48,70.0,25.0
23.0,81.0539,1.019,0.23575,BN,88.0,0.601875,0.8025,1009.0,2.48,70.0,25.0
23.5,96.3273,1.3382,0.240875,BN,88.0,0.6046875,0.80625,1052.5,2.48,70.0,25.0
24.0,99.88481333333334,1.331366666666667,0.246,BN,88.0,0.6075,0.81,1096.0,2.48,70.0,25.0
24.5,99.05259403508772,1.310401754385965,0.251125,BN,56.0,0.60375,0.805,1134.0,2.48,70.0,25.0
