ID location 1,ID location 2,Interdistance class
EB,EI,1500m - 3000m
EB,BB,>4500m
EB,DC,1500m - 3000m
EB,EM,3000m - 4500m
EB,DG,1500m - 3000m
EB,CU,>4500m
EB,CX,>4500m
EB,DJ,500m - 1500m
EB,BI,3000m - 4500m
EB,AC,>4500m
EB,CF,1500m - 3000m
EB,CC,3000m - 4500m
EB,DY,500m - 1500m
EB,BZ,>4500m
EB,CI,1500m - 3000m
EB,CL,1500m - 3000m
EB,AW,>4500m
EB,AH,>4500m
EB,DS,1500m - 3000m
EB,AZ,>4500m
EB,EB,<500m
EB,BW,>4500m
EB,BT,>4500m
EB,ED,500m - 1500m
EB,DV,3000m - 4500m
EB,AE,>4500m
EB,AT,>4500m
EB,CO,3000m - 4500m
EB,DA,3000m - 4500m
EB,BF,>4500m
EB,EG,1500m - 3000m
EB,BQ,3000m - 4500m
EB,CR,3000m - 4500m
EB,AQ,>4500m
EB,DM,500m - 1500m
EB,DP,1500m - 3000m
EB,AK,>4500m
EB,AN,>4500m
EB,BN,3000m - 4500m
EB,EJ,1500m - 3000m
EB,BC,>4500m
EB,DD,1500m - 3000m
BW,BJ,>4500m
BW,EK,>4500m
BW,DE,3000m - 4500m
BW,CS,500m - 1500m
BW,CV,500m - 1500m
BW,DH,>4500m
BW,BG,1500m - 3000m
BW,AA,1500m - 3000m
BW,CD,>4500m
BW,CA,1500m - 3000m
BW,DW,>4500m
BW,BX,500m - 1500m
BW,CG,>4500m
BW,CJ,>4500m
BW,AU,1500m - 3000m
BW,AF,1500m - 3000m
BW,DQ,>4500m
BW,AX,500m - 1500m
BW,DZ,>4500m
BW,BU,<500m
BW,BR,500m - 1500m
BW,EC,>4500m
BW,DT,>4500m
BW,AD,1500m - 3000m
BW,AR,1500m - 3000m
BW,CM,>4500m
BW,CY,1500m - 3000m
BW,BD,500m - 1500m
BW,EE,>4500m
BW,BO,>4500m
BW,CP,>4500m
BW,AO,1500m - 3000m
BW,DK,>4500m
BW,DN,>4500m
BW,AI,3000m - 4500m
BW,AL,1500m - 3000m
BW,BL,>4500m
BW,EH,>4500m
BW,BA,500m - 1500m
BW,DB,1500m - 3000m
BW,BK,>4500m
BW,EL,>4500m
BW,DF,3000m - 4500m
BW,CT,500m - 1500m
BW,CW,500m - 1500m
BW,DI,>4500m
BW,BH,1500m - 3000m
BW,AB,1500m - 3000m
BW,CE,>4500m
BW,CB,1500m - 3000m
BW,DX,>4500m
BW,BY,500m - 1500m
BW,CH,>4500m
BW,CK,>4500m
BW,AV,1500m - 3000m
BW,AG,1500m - 3000m
BW,DR,>4500m
BW,AY,500m - 1500m
BW,EA,>4500m
BW,BV,<500m
BW,BS,500m - 1500m
BW,DU,>4500m
BW,AS,1500m - 3000m
BW,CN,>4500m
BW,CZ,1500m - 3000m
BW,BE,500m - 1500m
BW,EF,>4500m
BW,BP,>4500m
BW,CQ,>4500m
BW,AP,1500m - 3000m
BW,DL,>4500m
BW,DO,>4500m
BW,AJ,3000m - 4500m
BW,AM,1500m - 3000m
BW,BM,>4500m
BW,EI,>4500m
BW,BB,500m - 1500m
BW,DC,1500m - 3000m
BW,EM,>4500m
BW,DG,3000m - 4500m
BW,CU,500m - 1500m
BW,CX,500m - 1500m
BW,DJ,>4500m
BW,BI,1500m - 3000m
BW,AC,1500m - 3000m
BW,CF,>4500m
BW,CC,1500m - 3000m
BW,DY,>4500m
BW,BZ,500m - 1500m
BW,CI,>4500m
BW,CL,>4500m
BW,AW,1500m - 3000m
BW,AH,1500m - 3000m
BW,DS,>4500m
BW,AZ,500m - 1500m
BW,EB,>4500m
BW,BW,<500m
BW,BT,500m - 1500m
BW,ED,>4500m
BW,DV,>4500m
BW,AE,1500m - 3000m
BW,AT,1500m - 3000m
BW,CO,>4500m
BW,DA,1500m - 3000m
BW,BF,500m - 1500m
BW,EG,>4500m
BW,BQ,>4500m
BW,CR,>4500m
BW,AQ,1500m - 3000m
BW,DM,>4500m
BW,DP,>4500m
BW,AK,3000m - 4500m
BW,AN,1500m - 3000m
BW,BN,>4500m
BW,EJ,>4500m
BW,BC,500m - 1500m
BW,DD,1500m - 3000m
BT,BJ,>4500m
BT,EK,>4500m
BT,DE,>4500m
BT,CS,500m - 1500m
BT,CV,1500m - 3000m
BT,DH,>4500m
BT,BG,3000m - 4500m
BT,AA,1500m - 3000m
BT,CD,>4500m
BT,CA,3000m - 4500m
BT,DW,>4500m
BT,BX,1500m - 3000m
BT,CG,>4500m
BT,CJ,>4500m
BT,AU,3000m - 4500m
BT,AF,3000m - 4500m
BT,DQ,>4500m
BT,AX,500m - 1500m
BT,DZ,>4500m
BT,BU,500m - 1500m
BT,BR,<500m
BT,EC,>4500m
BT,DT,>4500m
BT,AD,1500m - 3000m
BT,AR,1500m - 3000m
BT,CM,>4500m
BT,CY,1500m - 3000m
BT,BD,1500m - 3000m
BT,EE,>4500m
BT,BO,>4500m
BT,CP,>4500m
BT,AO,1500m - 3000m
BT,DK,>4500m
BT,DN,>4500m
BT,AI,3000m - 4500m
BT,AL,1500m - 3000m
BT,BL,>4500m
BT,EH,>4500m
BT,BA,500m - 1500m
BT,DB,3000m - 4500m
BT,BK,>4500m
BT,EL,>4500m
BT,DF,>4500m
BT,CT,500m - 1500m
BT,CW,1500m - 3000m
BT,DI,>4500m
BT,BH,3000m - 4500m
BT,AB,1500m - 3000m
BT,CE,>4500m
BT,CB,3000m - 4500m
BT,DX,>4500m
BT,BY,1500m - 3000m
BT,CH,>4500m
BT,CK,>4500m
BT,AV,3000m - 4500m
BT,AG,3000m - 4500m
BT,DR,>4500m
BT,AY,500m - 1500m
BT,EA,>4500m
BT,BV,500m - 1500m
BT,BS,<500m
BT,DU,>4500m
BT,AS,1500m - 3000m
BT,CN,>4500m
BT,CZ,1500m - 3000m
BT,BE,1500m - 3000m
BT,EF,>4500m
BT,BP,>4500m
BT,CQ,>4500m
BT,AP,1500m - 3000m
BT,DL,>4500m
BT,DO,>4500m
BT,AJ,3000m - 4500m
BT,AM,1500m - 3000m
BT,BM,>4500m
BT,EI,>4500m
BT,BB,500m - 1500m
BT,DC,3000m - 4500m
BT,EM,>4500m
BT,DG,>4500m
BT,CU,500m - 1500m
BT,CX,1500m - 3000m
BT,DJ,>4500m
BT,BI,3000m - 4500m
BT,AC,1500m - 3000m
BT,CF,>4500m
BT,CC,3000m - 4500m
BT,DY,>4500m
BT,BZ,1500m - 3000m
BT,CI,>4500m
BT,CL,>4500m
BT,AW,3000m - 4500m
BT,AH,3000m - 4500m
BT,DS,>4500m
BT,AZ,500m - 1500m
BT,EB,>4500m
BT,BW,500m - 1500m
BT,BT,<500m
BT,ED,>4500m
BT,DV,>4500m
BT,AE,1500m - 3000m
BT,AT,1500m - 3000m
BT,CO,>4500m
BT,DA,1500m - 3000m
BT,BF,1500m - 3000m
BT,EG,>4500m
BT,BQ,>4500m
BT,CR,>4500m
BT,AQ,1500m - 3000m
BT,DM,>4500m
BT,DP,>4500m
BT,AK,3000m - 4500m
BT,AN,1500m - 3000m
BT,BN,>4500m
BT,EJ,>4500m
BT,BC,500m - 1500m
BT,DD,3000m - 4500m
ED,BJ,1500m - 3000m
ED,EK,1500m - 3000m
ED,DE,1500m - 3000m
ED,CS,>4500m
ED,CV,>4500m
ED,DH,1500m - 3000m
ED,BG,>4500m
ED,AA,>4500m
ED,CD,1500m - 3000m
ED,CA,>4500m
ED,DW,1500m - 3000m
ED,BX,>4500m
ED,CG,1500m - 3000m
ED,CJ,1500m - 3000m
ED,AU,>4500m
ED,AF,>4500m
ED,DQ,1500m - 3000m
ED,AX,>4500m
ED,DZ,500m - 1500m
ED,BU,>4500m
ED,BR,>4500m
ED,EC,<500m
ED,DT,1500m - 3000m
ED,AD,>4500m
ED,AR,>4500m
ED,CM,1500m - 3000m
ED,CY,>4500m
ED,BD,>4500m
ED,EE,500m - 1500m
ED,BO,3000m - 4500m
ED,CP,3000m - 4500m
ED,AO,>4500m
ED,DK,500m - 1500m
ED,DN,500m - 1500m
ED,AI,>4500m
ED,AL,>4500m
ED,BL,3000m - 4500m
ED,EH,1500m - 3000m
ED,BA,>4500m
ED,DB,3000m - 4500m
ED,BK,1500m - 3000m
ED,EL,1500m - 3000m
ED,DF,1500m - 3000m
ED,CT,>4500m
ED,CW,>4500m
ED,DI,1500m - 3000m
ED,BH,>4500m
ED,AB,>4500m
ED,CE,1500m - 3000m
ED,CB,>4500m
ED,DX,1500m - 3000m
ED,BY,>4500m
ED,CH,1500m - 3000m
ED,CK,1500m - 3000m
ED,AV,>4500m
ED,AG,>4500m
ED,DR,1500m - 3000m
ED,AY,>4500m
ED,EA,500m - 1500m
ED,BV,>4500m
ED,BS,>4500m
ED,DU,1500m - 3000m
ED,AS,>4500m
ED,CN,1500m - 3000m
ED,CZ,>4500m
ED,BE,>4500m
ED,EF,500m - 1500m
ED,BP,3000m - 4500m
ED,CQ,3000m - 4500m
ED,AP,>4500m
ED,DL,500m - 1500m
ED,DO,500m - 1500m
ED,AJ,>4500m
ED,AM,>4500m
ED,BM,3000m - 4500m
ED,EI,1500m - 3000m
ED,BB,>4500m
ED,DC,3000m - 4500m
ED,EM,1500m - 3000m
ED,DG,1500m - 3000m
ED,CU,>4500m
ED,CX,>4500m
ED,DJ,1500m - 3000m
ED,BI,>4500m
ED,AC,>4500m
ED,CF,1500m - 3000m
ED,CC,>4500m
ED,DY,1500m - 3000m
ED,BZ,>4500m
ED,CI,1500m - 3000m
ED,CL,1500m - 3000m
ED,AW,>4500m
ED,AH,>4500m
ED,DS,1500m - 3000m
ED,AZ,>4500m
ED,EB,500m - 1500m
ED,BW,>4500m
ED,BT,>4500m
ED,ED,<500m
ED,DV,1500m - 3000m
ED,AE,>4500m
ED,AT,>4500m
ED,CO,1500m - 3000m
ED,DA,>4500m
ED,BF,>4500m
ED,EG,500m - 1500m
ED,BQ,3000m - 4500m
ED,CR,3000m - 4500m
ED,AQ,>4500m
ED,DM,500m - 1500m
ED,DP,500m - 1500m
ED,AK,>4500m
ED,AN,>4500m
ED,BN,3000m - 4500m
ED,EJ,1500m - 3000m
ED,BC,>4500m
ED,DD,3000m - 4500m
DV,BJ,1500m - 3000m
DV,EK,500m - 1500m
DV,DE,>4500m
DV,CS,>4500m
DV,CV,>4500m
DV,DH,3000m - 4500m
DV,BG,>4500m
DV,AA,>4500m
DV,CD,3000m - 4500m
DV,CA,>4500m
DV,DW,3000m - 4500m
DV,BX,>4500m
DV,CG,1500m - 3000m
DV,CJ,1500m - 3000m
DV,AU,>4500m
DV,AF,>4500m
DV,DQ,500m - 1500m
DV,AX,>4500m
DV,DZ,3000m - 4500m
DV,BU,>4500m
DV,BR,>4500m
DV,EC,1500m - 3000m
DV,DT,<500m
DV,AD,>4500m
DV,AR,>4500m
DV,CM,500m - 1500m
DV,CY,>4500m
DV,BD,>4500m
DV,EE,1500m - 3000m
DV,BO,1500m - 3000m
DV,CP,500m - 1500m
DV,AO,>4500m
DV,DK,3000m - 4500m
DV,DN,1500m - 3000m
DV,AI,>4500m
DV,AL,>4500m
DV,BL,1500m - 3000m
DV,EH,500m - 1500m
DV,BA,>4500m
DV,DB,>4500m
DV,BK,1500m - 3000m
DV,EL,500m - 1500m
DV,DF,>4500m
DV,CT,>4500m
DV,CW,>4500m
DV,DI,3000m - 4500m
DV,BH,>4500m
DV,AB,>4500m
DV,CE,3000m - 4500m
DV,CB,>4500m
DV,DX,3000m - 4500m
DV,BY,>4500m
DV,CH,1500m - 3000m
DV,CK,1500m - 3000m
DV,AV,>4500m
DV,AG,>4500m
DV,DR,500m - 1500m
DV,AY,>4500m
DV,EA,3000m - 4500m
DV,BV,>4500m
DV,BS,>4500m
DV,DU,<500m
DV,AS,>4500m
DV,CN,500m - 1500m
DV,CZ,>4500m
DV,BE,>4500m
DV,EF,1500m - 3000m
DV,BP,1500m - 3000m
DV,CQ,500m - 1500m
DV,AP,>4500m
DV,DL,3000m - 4500m
DV,DO,1500m - 3000m
DV,AJ,>4500m
DV,AM,>4500m
DV,BM,1500m - 3000m
DV,EI,500m - 1500m
DV,BB,>4500m
DV,DC,>4500m
DV,EM,500m - 1500m
DV,DG,>4500m
DV,CU,>4500m
DV,CX,>4500m
DV,DJ,3000m - 4500m
DV,BI,>4500m
DV,AC,>4500m
DV,CF,3000m - 4500m
DV,CC,>4500m
DV,DY,3000m - 4500m
DV,BZ,>4500m
DV,CI,1500m - 3000m
DV,CL,1500m - 3000m
DV,AW,>4500m
DV,AH,>4500m
DV,DS,500m - 1500m
DV,AZ,>4500m
DV,EB,3000m - 4500m
DV,BW,>4500m
DV,BT,>4500m
DV,ED,1500m - 3000m
DV,DV,<500m
DV,AE,>4500m
DV,AT,>4500m
DV,CO,500m - 1500m
DV,DA,>4500m
DV,BF,>4500m
DV,EG,1500m - 3000m
DV,BQ,1500m - 3000m
DV,CR,500m - 1500m
DV,AQ,>4500m
DV,DM,3000m - 4500m
DV,DP,1500m - 3000m
DV,AK,>4500m
DV,AN,>4500m
DV,BN,1500m - 3000m
DV,EJ,500m - 1500m
DV,BC,>4500m
DV,DD,>4500m
AE,BJ,>4500m
AE,EK,>4500m
AE,DE,>4500m
AE,CS,3000m - 4500m
AE,CV,3000m - 4500m
AE,DH,>4500m
AE,BG,1500m - 3000m
AE,AA,500m - 1500m
AE,CD,>4500m
AE,CA,3000m - 4500m
AE,DW,>4500m
AE,BX,1500m - 3000m
AE,CG,>4500m
AE,CJ,>4500m
AE,AU,1500m - 3000m
AE,AF,500m - 1500m
AE,DQ,>4500m
AE,AX,1500m - 3000m
AE,DZ,>4500m
AE,BU,1500m - 3000m
AE,BR,1500m - 3000m
AE,EC,>4500m
AE,DT,>4500m
AE,AD,<500m
AE,AR,500m - 1500m
AE,CM,>4500m
AE,CY,3000m - 4500m
AE,BD,1500m - 3000m
AE,EE,>4500m
AE,BO,>4500m
AE,CP,>4500m
AE,AO,500m - 1500m
AE,DK,>4500m
AE,DN,>4500m
AE,AI,1500m - 3000m
AE,AL,500m - 1500m
AE,BL,>4500m
AE,EH,>4500m
AE,BA,1500m - 3000m
AE,DB,>4500m
AE,BK,>4500m
AE,EL,>4500m
AE,DF,>4500m
AE,CT,3000m - 4500m
AE,CW,3000m - 4500m
AE,DI,>4500m
AE,BH,1500m - 3000m
AE,AB,500m - 1500m
AE,CE,>4500m
AE,CB,3000m - 4500m
AE,DX,>4500m
AE,BY,1500m - 3000m
AE,CH,>4500m
AE,CK,>4500m
AE,AV,1500m - 3000m
AE,AG,500m - 1500m
AE,DR,>4500m
AE,AY,1500m - 3000m
AE,EA,>4500m
AE,BV,1500m - 3000m
AE,BS,1500m - 3000m
AE,DU,>4500m
AE,AS,500m - 1500m
AE,CN,>4500m
AE,CZ,3000m - 4500m
AE,BE,1500m - 3000m
AE,EF,>4500m
AE,BP,>4500m
AE,CQ,>4500m
AE,AP,500m - 1500m
AE,DL,>4500m
AE,DO,>4500m
AE,AJ,1500m - 3000m
AE,AM,500m - 1500m
AE,BM,>4500m
AE,EI,>4500m
AE,BB,1500m - 3000m
AE,DC,>4500m
AE,EM,>4500m
AE,DG,>4500m
AE,CU,3000m - 4500m
AE,CX,3000m - 4500m
AE,DJ,>4500m
AE,BI,1500m - 3000m
AE,AC,500m - 1500m
AE,CF,>4500m
AE,CC,3000m - 4500m
AE,DY,>4500m
AE,BZ,1500m - 3000m
AE,CI,>4500m
AE,CL,>4500m
AE,AW,1500m - 3000m
AE,AH,500m - 1500m
AE,DS,>4500m
AE,AZ,1500m - 3000m
AE,EB,>4500m
AE,BW,1500m - 3000m
AE,BT,1500m - 3000m
AE,ED,>4500m
AE,DV,>4500m
AE,AE,<500m
AE,AT,500m - 1500m
AE,CO,>4500m
AE,DA,3000m - 4500m
AE,BF,1500m - 3000m
AE,EG,>4500m
AE,BQ,>4500m
AE,CR,>4500m
AE,AQ,500m - 1500m
AE,DM,>4500m
AE,DP,>4500m
AE,AK,1500m - 3000m
AE,AN,500m - 1500m
AE,BN,>4500m
AE,EJ,>4500m
AE,BC,1500m - 3000m
AE,DD,>4500m
AT,BJ,>4500m
AT,EK,>4500m
AT,DE,3000m - 4500m
AT,CS,1500m - 3000m
AT,CV,1500m - 3000m
AT,DH,>4500m
AT,BG,500m - 1500m
AT,AA,1500m - 3000m
AT,CD,>4500m
AT,CA,1500m - 3000m
AT,DW,>4500m
AT,BX,1500m - 3000m
AT,CG,>4500m
AT,CJ,>4500m
AT,AU,500m - 1500m
AT,AF,500m - 1500m
AT,DQ,>4500m
AT,AX,1500m - 3000m
AT,DZ,>4500m
AT,BU,1500m - 3000m
AT,BR,1500m - 3000m
AT,EC,>4500m
AT,DT,>4500m
AT,AD,500m - 1500m
AT,AR,<500m
AT,CM,>4500m
AT,CY,1500m - 3000m
AT,BD,500m - 1500m
AT,EE,>4500m
AT,BO,>4500m
AT,CP,>4500m
AT,AO,500m - 1500m
AT,DK,>4500m
AT,DN,>4500m
AT,AI,500m - 1500m
AT,AL,1500m - 3000m
AT,BL,>4500m
AT,EH,>4500m
AT,BA,500m - 1500m
AT,DB,3000m - 4500m
AT,BK,>4500m
AT,EL,>4500m
AT,DF,3000m - 4500m
AT,CT,1500m - 3000m
AT,CW,1500m - 3000m
AT,DI,>4500m
AT,BH,500m - 1500m
AT,AB,1500m - 3000m
AT,CE,>4500m
AT,CB,1500m - 3000m
AT,DX,>4500m
AT,BY,1500m - 3000m
AT,CH,>4500m
AT,CK,>4500m
AT,AV,500m - 1500m
AT,AG,500m - 1500m
AT,DR,>4500m
AT,AY,1500m - 3000m
AT,EA,>4500m
AT,BV,1500m - 3000m
AT,BS,1500m - 3000m
AT,DU,>4500m
AT,AS,<500m
AT,CN,>4500m
AT,CZ,1500m - 3000m
AT,BE,500m - 1500m
AT,EF,>4500m
AT,BP,>4500m
AT,CQ,>4500m
AT,AP,500m - 1500m
AT,DL,>4500m
AT,DO,>4500m
AT,AJ,500m - 1500m
AT,AM,1500m - 3000m
AT,BM,>4500m
AT,EI,>4500m
AT,BB,500m - 1500m
AT,DC,3000m - 4500m
AT,EM,>4500m
AT,DG,3000m - 4500m
AT,CU,1500m - 3000m
AT,CX,1500m - 3000m
AT,DJ,>4500m
AT,BI,500m - 1500m
AT,AC,1500m - 3000m
AT,CF,>4500m
AT,CC,1500m - 3000m
AT,DY,>4500m
AT,BZ,1500m - 3000m
AT,CI,>4500m
AT,CL,>4500m
AT,AW,500m - 1500m
AT,AH,500m - 1500m
AT,DS,>4500m
AT,AZ,1500m - 3000m
AT,EB,>4500m
AT,BW,1500m - 3000m
AT,BT,1500m - 3000m
AT,ED,>4500m
AT,DV,>4500m
AT,AE,500m - 1500m
AT,AT,<500m
AT,CO,>4500m
AT,DA,1500m - 3000m
AT,BF,500m - 1500m
AT,EG,>4500m
AT,BQ,>4500m
AT,CR,>4500m
AT,AQ,500m - 1500m
AT,DM,>4500m
AT,DP,>4500m
AT,AK,500m - 1500m
AT,AN,1500m - 3000m
AT,BN,>4500m
AT,EJ,>4500m
AT,BC,500m - 1500m
AT,DD,3000m - 4500m
CO,BJ,500m - 1500m
CO,EK,1500m - 3000m
CO,DE,3000m - 4500m
CO,CS,>4500m
CO,CV,>4500m
CO,DH,3000m - 4500m
CO,BG,>4500m
CO,AA,>4500m
CO,CD,1500m - 3000m
CO,CA,>4500m
CO,DW,3000m - 4500m
CO,BX,>4500m
CO,CG,1500m - 3000m
CO,CJ,500m - 1500m
CO,AU,>4500m
CO,AF,>4500m
CO,DQ,500m - 1500m
CO,AX,>4500m
CO,DZ,3000m - 4500m
CO,BU,>4500m
CO,BR,>4500m
CO,EC,1500m - 3000m
CO,DT,500m - 1500m
CO,AD,>4500m
CO,AR,>4500m
CO,CM,<500m
CO,CY,>4500m
CO,BD,>4500m
CO,EE,1500m - 3000m
CO,BO,500m - 1500m
CO,CP,500m - 1500m
CO,AO,>4500m
CO,DK,1500m - 3000m
CO,DN,500m - 1500m
CO,AI,>4500m
CO,AL,>4500m
CO,BL,500m - 1500m
CO,EH,1500m - 3000m
CO,BA,>4500m
CO,DB,>4500m
CO,BK,500m - 1500m
CO,EL,1500m - 3000m
CO,DF,3000m - 4500m
CO,CT,>4500m
CO,CW,>4500m
CO,DI,3000m - 4500m
CO,BH,>4500m
CO,AB,>4500m
CO,CE,1500m - 3000m
CO,CB,>4500m
CO,DX,3000m - 4500m
CO,BY,>4500m
CO,CH,1500m - 3000m
CO,CK,500m - 1500m
CO,AV,>4500m
CO,AG,>4500m
CO,DR,500m - 1500m
CO,AY,>4500m
CO,EA,3000m - 4500m
CO,BV,>4500m
CO,BS,>4500m
CO,DU,500m - 1500m
CO,AS,>4500m
CO,CN,<500m
CO,CZ,>4500m
CO,BE,>4500m
CO,EF,1500m - 3000m
CO,BP,500m - 1500m
CO,CQ,500m - 1500m
CO,AP,>4500m
CO,DL,1500m - 3000m
CO,DO,500m - 1500m
CO,AJ,>4500m
CO,AM,>4500m
CO,BM,500m - 1500m
CO,EI,1500m - 3000m
CO,BB,>4500m
CO,DC,>4500m
CO,EM,1500m - 3000m
CO,DG,3000m - 4500m
CO,CU,>4500m
CO,CX,>4500m
CO,DJ,3000m - 4500m
CO,BI,>4500m
CO,AC,>4500m
CO,CF,1500m - 3000m
CO,CC,>4500m
CO,DY,3000m - 4500m
CO,BZ,>4500m
CO,CI,1500m - 3000m
CO,CL,500m - 1500m
CO,AW,>4500m
CO,AH,>4500m
CO,DS,500m - 1500m
CO,AZ,>4500m
CO,EB,3000m - 4500m
CO,BW,>4500m
CO,BT,>4500m
CO,ED,1500m - 3000m
CO,DV,500m - 1500m
CO,AE,>4500m
CO,AT,>4500m
CO,CO,<500m
CO,DA,>4500m
CO,BF,>4500m
CO,EG,1500m - 3000m
CO,BQ,500m - 1500m
CO,CR,500m - 1500m
CO,AQ,>4500m
CO,DM,1500m - 3000m
CO,DP,500m - 1500m
CO,AK,>4500m
CO,AN,>4500m
CO,BN,500m - 1500m
CO,EJ,1500m - 3000m
CO,BC,>4500m
CO,DD,>4500m
DA,BJ,>4500m
DA,EK,>4500m
DA,DE,1500m - 3000m
DA,CS,1500m - 3000m
DA,CV,500m - 1500m
DA,DH,3000m - 4500m
DA,BG,1500m - 3000m
DA,AA,>4500m
DA,CD,3000m - 4500m
DA,CA,500m - 1500m
DA,DW,1500m - 3000m
DA,BX,500m - 1500m
DA,CG,3000m - 4500m
DA,CJ,>4500m
DA,AU,1500m - 3000m
DA,AF,3000m - 4500m
DA,DQ,>4500m
DA,AX,3000m - 4500m
DA,DZ,3000m - 4500m
DA,BU,1500m - 3000m
DA,BR,1500m - 3000m
DA,EC,>4500m
DA,DT,>4500m
DA,AD,3000m - 4500m
DA,AR,1500m - 3000m
DA,CM,>4500m
DA,CY,<500m
DA,BD,1500m - 3000m
DA,EE,>4500m
DA,BO,>4500m
DA,CP,>4500m
DA,AO,3000m - 4500m
DA,DK,3000m - 4500m
DA,DN,>4500m
DA,AI,3000m - 4500m
DA,AL,3000m - 4500m
DA,BL,>4500m
DA,EH,>4500m
DA,BA,1500m - 3000m
DA,DB,500m - 1500m
DA,BK,>4500m
DA,EL,>4500m
DA,DF,1500m - 3000m
DA,CT,1500m - 3000m
DA,CW,500m - 1500m
DA,DI,3000m - 4500m
DA,BH,1500m - 3000m
DA,AB,>4500m
DA,CE,3000m - 4500m
DA,CB,500m - 1500m
DA,DX,1500m - 3000m
DA,BY,500m - 1500m
DA,CH,3000m - 4500m
DA,CK,>4500m
DA,AV,1500m - 3000m
DA,AG,3000m - 4500m
DA,DR,>4500m
DA,AY,3000m - 4500m
DA,EA,3000m - 4500m
DA,BV,1500m - 3000m
DA,BS,1500m - 3000m
DA,DU,>4500m
DA,AS,1500m - 3000m
DA,CN,>4500m
DA,CZ,<500m
DA,BE,1500m - 3000m
DA,EF,>4500m
DA,BP,>4500m
DA,CQ,>4500m
DA,AP,3000m - 4500m
DA,DL,3000m - 4500m
DA,DO,>4500m
DA,AJ,3000m - 4500m
DA,AM,3000m - 4500m
DA,BM,>4500m
DA,EI,>4500m
DA,BB,1500m - 3000m
DA,DC,500m - 1500m
DA,EM,>4500m
DA,DG,1500m - 3000m
DA,CU,1500m - 3000m
DA,CX,500m - 1500m
DA,DJ,3000m - 4500m
DA,BI,1500m - 3000m
DA,AC,>4500m
DA,CF,3000m - 4500m
DA,CC,500m - 1500m
DA,DY,1500m - 3000m
DA,BZ,500m - 1500m
DA,CI,3000m - 4500m
DA,CL,>4500m
DA,AW,1500m - 3000m
DA,AH,3000m - 4500m
DA,DS,>4500m
DA,AZ,3000m - 4500m
DA,EB,3000m - 4500m
DA,BW,1500m - 3000m
DA,BT,1500m - 3000m
DA,ED,>4500m
DA,DV,>4500m
DA,AE,3000m - 4500m
DA,AT,1500m - 3000m
DA,CO,>4500m
DA,DA,<500m
DA,BF,1500m - 3000m
DA,EG,>4500m
DA,BQ,>4500m
DA,CR,>4500m
DA,AQ,3000m - 4500m
DA,DM,3000m - 4500m
DA,DP,>4500m
DA,AK,3000m - 4500m
DA,AN,3000m - 4500m
DA,BN,>4500m
DA,EJ,>4500m
DA,BC,1500m - 3000m
DA,DD,500m - 1500m
BF,BJ,>4500m
BF,EK,>4500m
BF,DE,3000m - 4500m
BF,CS,1500m - 3000m
BF,CV,1500m - 3000m
BF,DH,3000m - 4500m
BF,BG,500m - 1500m
BF,AA,1500m - 3000m
BF,CD,3000m - 4500m
BF,CA,500m - 1500m
BF,DW,3000m - 4500m
BF,BX,500m - 1500m
BF,CG,>4500m
BF,CJ,>4500m
BF,AU,500m - 1500m
BF,AF,1500m - 3000m
BF,DQ,>4500m
BF,AX,1500m - 3000m
BF,DZ,>4500m
BF,BU,500m - 1500m
BF,BR,1500m - 3000m
BF,EC,>4500m
BF,DT,>4500m
BF,AD,1500m - 3000m
BF,AR,500m - 1500m
BF,CM,>4500m
BF,CY,1500m - 3000m
BF,BD,<500m
BF,EE,>4500m
BF,BO,>4500m
BF,CP,>4500m
BF,AO,500m - 1500m
BF,DK,>4500m
BF,DN,>4500m
BF,AI,1500m - 3000m
BF,AL,1500m - 3000m
BF,BL,>4500m
BF,EH,>4500m
BF,BA,500m - 1500m
BF,DB,1500m - 3000m
BF,BK,>4500m
BF,EL,>4500m
BF,DF,3000m - 4500m
BF,CT,1500m - 3000m
BF,CW,1500m - 3000m
BF,DI,3000m - 4500m
BF,BH,500m - 1500m
BF,AB,1500m - 3000m
BF,CE,3000m - 4500m
BF,CB,500m - 1500m
BF,DX,3000m - 4500m
BF,BY,500m - 1500m
BF,CH,>4500m
BF,CK,>4500m
BF,AV,500m - 1500m
BF,AG,1500m - 3000m
BF,DR,>4500m
BF,AY,1500m - 3000m
BF,EA,>4500m
BF,BV,500m - 1500m
BF,BS,1500m - 3000m
BF,DU,>4500m
BF,AS,500m - 1500m
BF,CN,>4500m
BF,CZ,1500m - 3000m
BF,BE,<500m
BF,EF,>4500m
BF,BP,>4500m
BF,CQ,>4500m
BF,AP,500m - 1500m
BF,DL,>4500m
BF,DO,>4500m
BF,AJ,1500m - 3000m
BF,AM,1500m - 3000m
BF,BM,>4500m
BF,EI,>4500m
BF,BB,500m - 1500m
BF,DC,1500m - 3000m
BF,EM,>4500m
BF,DG,3000m - 4500m
BF,CU,1500m - 3000m
BF,CX,1500m - 3000m
BF,DJ,3000m - 4500m
BF,BI,500m - 1500m
BF,AC,1500m - 3000m
BF,CF,3000m - 4500m
BF,CC,500m - 1500m
BF,DY,3000m - 4500m
BF,BZ,500m - 1500m
BF,CI,>4500m
BF,CL,>4500m
BF,AW,500m - 1500m
BF,AH,1500m - 3000m
BF,DS,>4500m
BF,AZ,1500m - 3000m
BF,EB,>4500m
BF,BW,500m - 1500m
BF,BT,1500m - 3000m
